"taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory",,
"5414398	Spigelia marilandica (L.) L.	5414398	Spigelia marilandica (L.) L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Loganiaceae	2502	Spigelia	3169498	Spigelia marilandica	5414398	NE",,
"2726502	Carex laxiflora var. laxiflora	2726502	Carex laxiflora var. laxiflora	1	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex laxiflora	2724466	",,
"2727755	Carex intumescens Rudge	2727755	Carex intumescens Rudge	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex intumescens	2727755	LC",,
"5331107	Hexastylis heterophylla (Ashe) Small	5331107	Hexastylis heterophylla (Ashe) Small	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Piperales	404	Aristolochiaceae	3066	Hexastylis	2873958	Hexastylis heterophylla	5331107	NE",,
"2703353	Sphenopholis pensylvanica (L.) Hitchc.	2703353	Sphenopholis pensylvanica (L.) Hitchc.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Sphenopholis	2703348	Sphenopholis pensylvanica	2703353	NE",,
"3039267	Elaeagnus umbellata Thunb.	3039267	Elaeagnus umbellata Thunb.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Elaeagnaceae	2408	Elaeagnus	3039266	Elaeagnus umbellata	3039267	LC",,
"3170086	Gentiana saponaria L.	3170086	Gentiana saponaria L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Gentianaceae	2503	Gentiana	3170037	Gentiana saponaria	3170086	NE",,
"3172301	Ligustrum japonicum Thunb.	3172301	Ligustrum japonicum Thunb.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Oleaceae	6652	Ligustrum	3172289	Ligustrum japonicum	3172301	NE",,
"5389063	Solidago speciosa Nutt.	5389063	Solidago speciosa Nutt.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Solidago	5388868	Solidago speciosa	5389063	NE",,
"6415938	Asclepias tuberosa subsp. rolfsii (Britton ex Vail) Woodson	6415938	Asclepias tuberosa subsp. rolfsii (Britton ex Vail) Woodson	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Asclepias	3170229	Asclepias tuberosa	3170305	",,
"7855454	Crataegus flava Aiton	7855454	Crataegus flava Aiton	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Crataegus	3013395	Crataegus flava	7855454	NE",,
"2926627	Collinsonia tuberosa Michx.	2926628	Collinsonia canadensis L.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Collinsonia	2926619	Collinsonia canadensis	2926628	NE",,
"3054341	Carya pallida (Ashe) Engl. & Graebn.	3054341	Carya pallida (Ashe) Engl. & Graebn.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Juglandaceae	2499	Carya	3054287	Carya pallida	3054341	LC",,
"5275060	Athyrium thelypterioides (Michaux) Desvaux	2650986	Deparia acrostichoides (Sw.) M.Kato	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Athyriaceae	4922264	Deparia	2650977	Deparia acrostichoides	2650986	NE",,
"5284570	Taxus canadensis Marshall	5284570	Taxus canadensis Marshall	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Taxaceae	4863	Taxus	2684902	Taxus canadensis	5284570	LC",,
"3040983	Raphanus raphanistrum L.	3040983	Raphanus raphanistrum L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Raphanus	3040962	Raphanus raphanistrum	3040983	NE",,
"5333354	Leucothoe fontanesiana (Steud.) Sleumer	5333354	Leucothoe fontanesiana (Steud.) Sleumer	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Leucothoe	7328687	Leucothoe fontanesiana	5333354	NE",,
"5709294	Eupatorium maculatum var. maculatum	3138195	Eutrochium maculatum (L.) E.E.Lamont	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Eutrochium	3138186	Eutrochium maculatum	3138195	",,
"7832723	Symphyotrichum lateriflorum (L.) Á.Löve & D.Löve	7832723	Symphyotrichum lateriflorum (L.) Á.Löve & D.Löve	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Symphyotrichum	3151391	Symphyotrichum lateriflorum	7832723	NE",,
"2701543	Juncus longii Fernald	2701543	Juncus longii Fernald	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Juncaceae	5353	Juncus	2701072	Juncus longii	2701543	NE",,
"2882398	Ceratophyllum demersum L.	2882398	Ceratophyllum demersum L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ceratophyllales	7224003	Ceratophyllaceae	2425	Ceratophyllum	2882396	Ceratophyllum demersum	2882398	LC",,
"2888325	Clethra alnifolia var. tomentosa (Lam.) Michx.	2888324	Clethra tomentosa Lam.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Clethraceae	6707	Clethra	2888321	Clethra tomentosa	2888324	",,
"2967713	Desmodium ciliare (Muhl. ex Willd.) DC.	2967713	Desmodium ciliare (Muhl. ex Willd.) DC.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Desmodium	2967050	Desmodium ciliare	2967713	NE",,
"3108983	Senecio vulgaris L.	3108983	Senecio vulgaris L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Senecio	3106738	Senecio vulgaris	3108983	NE",,
"5295853	Melanthium parviflorum (Michx.) S.Watson	5295853	Melanthium parviflorum (Michx.) S.Watson	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Liliales	1172	Melanthiaceae	7700	Melanthium	2740131	Melanthium parviflorum	5295853	NE",,
"5567796	Tiarella cordifolia var. collina Wherry	5371610	Tiarella cordifolia L.	2	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Saxifragaceae	2402	Tiarella	3032599	Tiarella cordifolia	5371610	",,
"3022513	Prunus alabamensis C.Mohr	3022513	Prunus alabamensis C.Mohr	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Prunus	3020559	Prunus alabamensis	3022513	NE",,
"3172369	Fraxinus nigra Marshall	3172369	Fraxinus nigra Marshall	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Oleaceae	6652	Fraxinus	3172323	Fraxinus nigra	3172369	CR",,
"7393636	Eupatorium album L.	7393636	Eupatorium album L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Eupatorium	3142374	Eupatorium album	7393636	NE",,
"2651781	Cheilanthes lanosa (Michx.) D.C.Eaton	7741414	Myriopteris lanosa (Michx.) Grusz & Windham	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Pteridaceae	2367	Myriopteris	7335308	Myriopteris lanosa	7741414	NE",,
"3085491	Minuartia groenlandica (Retz.) Ostenf.	12191919	Geocarpon groenlandicum (Retz.) E.E.Schill.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Geocarpon	3085363	Geocarpon groenlandicum	12191919	NE",,
"2726643	Carex annectens (E.P.Bicknell) E.P.Bicknell	2726643	Carex annectens (E.P.Bicknell) E.P.Bicknell	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex annectens	2726643	NE",,
"2901521	Diodia teres Walter	8183608	Hexasepalum teres (Walter) J.H.Kirkbr.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Hexasepalum	7271157	Hexasepalum teres	8183608	NE",,
"5333450	Cliftonia monophylla (Lam.) Britton ex Sarg.	5333450	Cliftonia monophylla (Lam.) Britton ex Sarg.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Cyrillaceae	6706	Cliftonia	2883109	Cliftonia monophylla	5333450	NE",,
"2977647	Pueraria montana var. lobata (Willd.) Maesen & S.M.Almeida ex Sanjappa & Predeep	2977647	Pueraria montana var. lobata (Willd.) Maesen & S.M.Almeida ex Sanjappa & Predeep	1	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Pueraria	2977604	Pueraria montana	2977636	",,
"5403176	Eupatorium sessilifolium L.	5403176	Eupatorium sessilifolium L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Eupatorium	3142374	Eupatorium sessilifolium	5403176	NE",,
"2650810	Cystopteris protrusa (Weath.) Blasdell	2650810	Cystopteris protrusa (Weath.) Blasdell	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Cystopteridaceae	4021011	Cystopteris	2650798	Cystopteris protrusa	2650810	NE",,
"2702016	Juncus trigonocarpus Steud.	2702016	Juncus trigonocarpus Steud.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Juncaceae	5353	Juncus	2701072	Juncus trigonocarpus	2702016	NE",,
"2805420	Spiranthes cernua (L.) Rich.	2805420	Spiranthes cernua (L.) Rich.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Spiranthes	2805315	Spiranthes cernua	2805420	NE",,
"3040233	Populus alba L.	3040233	Populus alba L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Salicaceae	6664	Populus	3040183	Populus alba	3040233	LC",,
"5330182	Peltandra virginica (L.) Schott	5330182	Peltandra virginica (L.) Schott	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Araceae	6979	Peltandra	2867745	Peltandra virginica	5330182	LC",,
"5400310	Eupatorium aromaticum L.	5400300	Ageratina aromatica (L.) Spach	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Ageratina	5400194	Ageratina aromatica	5400300	NE",,
"2720215	Scirpus polyphyllus Vahl	2720215	Scirpus polyphyllus Vahl	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Scirpus	2720078	Scirpus polyphyllus	2720215	NE",,
"2928287	Hydrolea corymbosa J.F.Macbr. ex Elliott	2928287	Hydrolea corymbosa J.F.Macbr. ex Elliott	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Hydroleaceae	4900445	Hydrolea	2928285	Hydrolea corymbosa	2928287	NE",,
"3012350	Sorbus decora (Sarg.) C.K.Schneid.	3012350	Sorbus decora (Sarg.) C.K.Schneid.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Sorbus	3012146	Sorbus decora	3012350	LC",,
"3151618	Symphyotrichum novae-angliae (L.) G.L.Nesom	3151618	Symphyotrichum novae-angliae (L.) G.L.Nesom	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Symphyotrichum	3151391	Symphyotrichum novae-angliae	3151618	NE",,
"5389028	Solidago nemoralis Aiton	5389028	Solidago nemoralis Aiton	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Solidago	5388868	Solidago nemoralis	5389028	NE",,
"2709142	Fimbristylis spathacea Roth	2709117	Fimbristylis cymosa subsp. cymosa	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Fimbristylis	2708034	Fimbristylis cymosa	2709108	NE",,
"2878237	Quercus margaretiae (Ashe) Small	2878237	Quercus margaretiae (Ashe) Small	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus margaretiae	2878237	NE",,
"3190467	Staphylea trifolia L.	3190467	Staphylea trifolia L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Crossosomatales	7222036	Staphyleaceae	6656	Staphylea	3190465	Staphylea trifolia	3190467	LC",,
"3190629	Toxicodendron pubescens Mill.	3190629	Toxicodendron pubescens Mill.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Anacardiaceae	2398	Toxicodendron	8686559	Toxicodendron pubescens	3190629	NE",,
"5333413	Andromeda polifolia L.	5333413	Andromeda polifolia L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Andromeda	2882786	Andromeda polifolia	5333413	LC",,
"5396120	Eurybia eryngiifolia (Torr. & A.Gray) G.L.Nesom	5396120	Eurybia eryngiifolia (Torr. & A.Gray) G.L.Nesom	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Eurybia	3120531	Eurybia eryngiifolia	5396120	NE",,
"2720925	Rhynchospora rariflora (Michx.) Elliott	2720925	Rhynchospora rariflora (Michx.) Elliott	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Rhynchospora	2701052	Rhynchospora rariflora	2720925	NE",,
"2928029	Nemophila aphylla (L.) Brummitt	2928029	Nemophila aphylla (L.) Brummitt	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Hydrophyllaceae	2387	Nemophila	7398303	Nemophila aphylla	2928029	NE",,
"2975000	Vicia caroliniana Walter	2975000	Vicia caroliniana Walter	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia caroliniana	2975000	NE",,
"3014896	Crataegus macrosperma Ashe	3014896	Crataegus macrosperma Ashe	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Crataegus	3013395	Crataegus macrosperma	3014896	LC",,
"3169013	Ilex Tourn. ex L.	3169013	Ilex Tourn. ex L.	1	GENUS	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Aquifoliales	7226638	Aquifoliaceae	6716	Ilex	3169013			",,
"5329054	Sagittaria graminea var. chapmanii J.G.Sm.	5329053	Sagittaria chapmanii (J.G.Sm.) C.Mohr	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Alismataceae	3720	Sagittaria	2766037	Sagittaria chapmanii	5329053	",,
"6400116	Lyonia ligustrina var. ligustrina	6400116	Lyonia ligustrina var. ligustrina	1	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Lyonia	2882692	Lyonia ligustrina	5333391	",,
"2407	Rhamnaceae	2407	Rhamnaceae	1	FAMILY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rhamnaceae	2407					NE",,
"2650777	Dennstaedtia punctilobula (Michx.) T.Moore	3605467	Sitobolium punctilobum (Poir.) Desv.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Dennstaedtiaceae	6623	Sitobolium	9513958	Sitobolium punctilobum	3605467	NE",,
"2889025	Rumex hastatulus Baldwin	7840099	Rumex hastatulus Baldwin ex Elliott	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Rumex	2888942	Rumex hastatulus	7840099	NE",,
"5395907	Elephantopus nudatus A.Gray	5395907	Elephantopus nudatus A.Gray	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Elephantopus	3119618	Elephantopus nudatus	5395907	NE",,
"2967094	Desmodium laevigatum (Nutt.) DC.	2967094	Desmodium laevigatum (Nutt.) DC.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Desmodium	2967050	Desmodium laevigatum	2967094	NE",,
"3033329	Ranunculus bulbosus L.	3033329	Ranunculus bulbosus L.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Ranunculus	3033294	Ranunculus bulbosus	3033329	NE",,
"5388882	Solidago tortifolia Elliott	5388882	Solidago tortifolia Elliott	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Solidago	5388868	Solidago tortifolia	5388882	NE",,
"3034749	Oxypolis filiformis (Walter) Britton	8415054	Tiedemannia filiformis subsp. filiformis	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Tiedemannia	7318491	Tiedemannia filiformis	7535786	NE",,
"5392019	Bidens mitis (Michx.) Sherff	5392019	Bidens mitis (Michx.) Sherff	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Bidens	3105856	Bidens mitis	5392019	NE",,
"2692942	Xyris fimbriata Elliott	2692942	Xyris fimbriata Elliott	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Xyridaceae	8496	Xyris	2692599	Xyris fimbriata	2692942	NE",,
"2704766	Sporobolus heterolepis (A.Gray) A.Gray	2704766	Sporobolus heterolepis (A.Gray) A.Gray	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Sporobolus	2704744	Sporobolus heterolepis	2704766	NE",,
"2753242	Lilium canadense var. editorum Fernald	2753239	Lilium canadense L.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Liliales	1172	Liliaceae	7699	Lilium	2752977	Lilium canadense	2753239	",,
"2805482	Spiranthes laciniata (Small) Ames	2805482	Spiranthes laciniata (Small) Ames	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Spiranthes	2805315	Spiranthes laciniata	2805482	NE",,
"5295268	Smilax laurifolia L.	5295268	Smilax laurifolia L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Liliales	1172	Smilacaceae	7702	Smilax	2740627	Smilax laurifolia	5295268	NE",,
"2882394	Pyxidanthera barbulata Michx.	2882394	Pyxidanthera barbulata Michx.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Diapensiaceae	2512	Pyxidanthera	2882391	Pyxidanthera barbulata	2882394	NE",,
"2882841	Vaccinium macrocarpon Aiton	2882841	Vaccinium macrocarpon Aiton	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Vaccinium	2882813	Vaccinium macrocarpon	2882841	LC",,
"2888304	Chimaphila maculata (L.) Pursh	2888304	Chimaphila maculata (L.) Pursh	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Chimaphila	2888303	Chimaphila maculata	2888304	NE",,
"2913370	Galium latifolium Michx.	2913370	Galium latifolium Michx.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Galium	2913027	Galium latifolium	2913370	NE",,
"3189542	Hypericum nitidum Lam.	3189542	Hypericum nitidum Lam.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Hypericaceae	4900406	Hypericum	3189452	Hypericum nitidum	3189542	NE",,
"2650432	Lygodium palmatum (Bernh.) Sw.	2650432	Lygodium palmatum (Bernh.) Sw.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Schizaeales	7229401	Lygodiaceae	2371	Lygodium	2650431	Lygodium palmatum	2650432	NE",,
"2984463	Laportea canadensis (L.) Wedd.	2984463	Laportea canadensis (L.) Wedd.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Urticaceae	6639	Laportea	2984461	Laportea canadensis	2984463	NE",,
"3046217	Cardamine concatenata (Michx.) O.Schwarz	3046217	Cardamine concatenata (Michx.) O.Schwarz	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Cardamine	3045622	Cardamine concatenata	3046217	NE",,
"3064970	Euphorbia discoidalis Chapm.	3064970	Euphorbia discoidalis Chapm.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Euphorbia	11397237	Euphorbia discoidalis	3064970	NE",,
"3170235	Asclepias verticillata L.	3170235	Asclepias verticillata L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Asclepias	3170229	Asclepias verticillata	3170235	NE",,
"5323092	Liparis loeselii (L.) Rich.	5323092	Liparis loeselii (L.) Rich.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Liparis	2837251	Liparis loeselii	5323092	NE",,
"2752944	Prosartes lanuginosa (Michx.) D.Don	2752944	Prosartes lanuginosa (Michx.) D.Don	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Liliales	1172	Liliaceae	7699	Prosartes	2752938	Prosartes lanuginosa	2752944	NE",,
"3189475	Hypericum gymnanthum Engelm. & A.Gray	3189475	Hypericum gymnanthum Engelm. & A.Gray	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Hypericaceae	4900406	Hypericum	3189452	Hypericum gymnanthum	3189475	NE",,
"5275450	Cryptogramma stelleri (S.G.Gmel.) Prantl	5275450	Cryptogramma stelleri (S.G.Gmel.) Prantl	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Pteridaceae	2367	Cryptogramma	2651806	Cryptogramma stelleri	5275450	NE",,
"2720871	Rhynchospora pallida M.A.Curtis	2720871	Rhynchospora pallida M.A.Curtis	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Rhynchospora	2701052	Rhynchospora pallida	2720871	NE",,
"2877348	Quercus hemisphaerica W.Bartram ex Willd.	2877348	Quercus hemisphaerica W.Bartram ex Willd.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus hemisphaerica	2877348	LC",,
"5372400	Vitis aestivalis Michx.	5372400	Vitis aestivalis Michx.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Vitales	7222050	Vitaceae	6672	Vitis	7467468	Vitis aestivalis	5372400	NE",,
"5395893	Elephantopus elatus Bertol.	5395893	Elephantopus elatus Bertol.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Elephantopus	3119618	Elephantopus elatus	5395893	NE",,
"6410748	Pycnanthemum verticillatum var. verticillatum	6410748	Pycnanthemum verticillatum var. verticillatum	1	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Pycnanthemum	2927338	Pycnanthemum verticillatum	2927363	",,
"5341179	Myosotis verna Nutt.	5341179	Myosotis verna Nutt.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Boraginaceae	2498	Myosotis	2925668	Myosotis verna	5341179	NE",,
"8037207	Hieracium paniculatum L.	8037207	Hieracium paniculatum L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Hieracium	3134951	Hieracium paniculatum	8037207	NE",,
